method samples card transparent[12] c_time s_time
0,5,10,3,0,0,0,0,0,0,0,0,0,6,0,4.08e-05,5.4e-06
1,5,10,3,0,3,10,3,10,0,0,0,0,5,0,9.54e-05,3.6e-05
2,5,10,4,0,0,0,0,0,1,10,0,0,17,59,0.0001762,1.7e-05
3,5,10,4,0,0,0,0,0,0,0,1,10,0,59,0.0001882,2.16e-05
0,5,100,21,0,0,0,0,0,0,0,0,0,22,0,0.00014680000000000002,5.6e-06
1,5,100,22,0,6,100,6,100,0,0,0,0,11,0,0.00042659999999999996,3.3799999999999995e-05
2,5,100,22,0,0,0,0,0,2,110,0,0,57,1162,0.00048779999999999993,2.54e-05
3,5,100,22,0,0,0,0,0,0,0,2,110,0,1168,0.0004346,2.2199999999999998e-05
0,5,1000,201,0,0,0,0,0,0,0,0,0,145,0,0.0012724000000000001,8.400000000000001e-06
1,5,1000,216,0,10,1000,10,1000,0,0,0,0,19,0,0.0037894000000000005,0.00010580000000000001
2,5,1000,202,0,0,0,0,0,3,1143,0,0,67,12891,0.003303199999999999,2.9e-05
3,5,1000,202,0,0,0,0,0,0,0,3,1149,0,12981,0.0033020000000000002,3.64e-05
0,5,10000,2001,0,0,0,0,0,0,0,0,0,1100,0,0.0124132,1.54e-05
1,5,10000,2208,0,14,10000,14,10000,0,0,0,0,27,0,0.0353016,8.22e-05
2,5,10000,2002,0,0,0,0,0,3,11490,0,0,57,138058,0.054706599999999994,3.5999999999999994e-05
3,5,10000,2002,0,0,0,0,0,0,0,3,11562,0,138552,0.0593824,3.68e-05
0,5,100000,20001,0,0,0,0,0,0,0,0,0,4320,0,0.1188156,1.7999999999999997e-05
1,5,100000,22081,0,17,100000,17,100000,0,0,0,0,33,0,0.35291219999999995,9.159999999999999e-05
2,5,100000,20002,0,0,0,0,0,3,114985,0,0,57,1471178,0.9502957999999999,3.88e-05
3,5,100000,20002,0,0,0,0,0,0,0,4,115738,0,1476633,1.2865966,3.64e-05
0,5,1000000,200001,0,0,0,0,0,0,0,0,0,90258,0,1.1873350000000003,5.72e-05
1,5,1000000,220290,0,20,1000000,20,1000000,0,0,0,0,39,0,3.4818827999999997,0.0001348
2,5,1000000,200002,0,0,0,0,0,5,1149986,0,0,81,15498641,11.107907800000001,3.74e-05
3,5,1000000,200002,0,0,0,0,0,0,0,5,1157483,0,15563436,15.407377,4.06e-05
