method samples card transparent[12] c_time s_time
0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,6.1e-05,2e-05
1,5,10,3,0,3,10,3,10,0,0,0,0,2,0,0.00014859999999999998,6.38e-05
2,5,10,4,0,0,0,0,0,1,17,0,0,1,1,0.0001852,3.7999999999999995e-05
3,5,10,4,0,0,0,0,0,0,0,2,20,0,2,0.0002084,2.9999999999999997e-05
0,5,100,1,0,0,0,0,0,0,0,0,0,0,0,0.00013360000000000002,1.78e-05
1,5,100,24,0,7,100,7,100,0,0,0,0,3,0,0.00041280000000000006,3.320000000000001e-05
2,5,100,22,0,0,0,0,0,4,235,0,0,3,41,0.0005935999999999999,1.9600000000000002e-05
3,5,100,22,0,0,0,0,0,0,0,4,304,0,64,0.0006948,2.14e-05
0,5,1000,1,0,0,0,0,0,0,0,0,0,0,0,0.0016826,2.98e-05
1,5,1000,232,0,10,1000,10,1000,0,0,0,0,5,0,0.0038868,4.5199999999999994e-05
2,5,1000,202,0,0,0,0,0,780,2478,0,0,2,486,0.0069458,3.1599999999999996e-05
3,5,1000,202,0,0,0,0,0,0,0,1565,3226,0,734,0.0094388,3.6400000000000004e-05
