method samples card transparent[12] c_time s_time
2,5,1000,201,0,0,0,0,0,2,1046,0,0,75,45659,0.00338,2.48e-05
3,5,1000,201,0,0,0,0,0,0,0,2,1034,15,60660,0.003313,2.3999999999999997e-05
2,5,2000,401,0,0,0,0,0,2,2097,0,0,69,100899,0.006663,2.9199999999999998e-05
3,5,2000,401,0,0,0,0,0,0,0,2,2067,23,126114,0.0062634,2.48e-05
2,5,3000,601,0,0,0,0,0,2,3151,0,0,105,163706,0.0105568,2.38e-05
3,5,3000,601,0,0,0,0,0,0,0,2,3106,14,199111,0.0100932,2.76e-05
2,5,4000,801,0,0,0,0,0,2,4205,0,0,67,237417,0.015027400000000002,2.8800000000000002e-05
3,5,4000,801,0,0,0,0,0,0,0,2,4136,23,281561,0.0138238,2.82e-05
2,5,5000,1001,0,0,0,0,0,2,5238,0,0,123,315272,0.0181998,2.6600000000000003e-05
3,5,5000,1001,0,0,0,0,0,0,0,2,5181,48,363878,0.0168152,2.34e-05
2,5,6000,1201,0,0,0,0,0,3,6317,0,0,89,373144,0.024186399999999997,3.3799999999999995e-05
3,5,6000,1201,0,0,0,0,0,0,0,2,6199,33,451558,0.021018000000000002,2.6e-05
2,5,7000,1401,0,0,0,0,0,3,7371,0,0,105,450167,0.0280582,3.3600000000000004e-05
3,5,7000,1401,0,0,0,0,0,0,0,2,7217,38,544776,0.0247774,2.9e-05
2,5,8000,1601,0,0,0,0,0,3,8419,0,0,209,531917,0.03302,3.4e-05
3,5,8000,1601,0,0,0,0,0,0,0,2,8268,36,650478,0.0294522,5.0199999999999994e-05
2,5,9000,1801,0,0,0,0,0,3,9470,0,0,159,603638,0.0388758,2.74e-05
3,5,9000,1801,0,0,0,0,0,0,0,2,9295,98,759849,0.03259340000000001,2.5e-05
2,5,10000,2001,0,0,0,0,0,3,10509,0,0,153,686814,0.044138,3.18e-05
3,5,10000,2001,0,0,0,0,0,0,0,2,10349,110,868480,0.0364386,3.4599999999999994e-05
2,5,11000,2201,0,0,0,0,0,3,11584,0,0,105,743273,0.0504606,2.8000000000000003e-05
3,5,11000,2201,0,0,0,0,0,0,0,2,11346,75,982922,0.04080860000000001,2.8199999999999998e-05
2,5,12000,2401,0,0,0,0,0,3,12635,0,0,61,812465,0.057421,2.9199999999999998e-05
3,5,12000,2401,0,0,0,0,0,0,0,3,12425,18,1079449,0.047426800000000005,2.76e-05
2,5,13000,2601,0,0,0,0,0,3,13692,0,0,149,896959,0.0629722,3.0000000000000004e-05
3,5,13000,2601,0,0,0,0,0,0,0,3,13452,25,1168894,0.05218199999999999,2.74e-05
2,5,14000,2801,0,0,0,0,0,3,14740,0,0,71,977369,0.0693136,2.94e-05
3,5,14000,2801,0,0,0,0,0,0,0,3,14458,60,1272588,0.0561882,2.64e-05
2,5,15000,3001,0,0,0,0,0,10,15785,0,0,97,1053001,0.076511,3.3e-05
3,5,15000,3001,0,0,0,0,0,0,0,3,15497,39,1385364,0.0608288,2.7e-05
2,5,16000,3201,0,0,0,0,0,50,16836,0,0,201,1131951,0.0836196,2.8400000000000003e-05
3,5,16000,3201,0,0,0,0,0,0,0,3,16542,37,1483181,0.0678062,2.76e-05
2,5,17000,3401,0,0,0,0,0,119,17863,0,0,143,1210108,0.0908636,6.240000000000001e-05
3,5,17000,3401,0,0,0,0,0,0,0,3,17590,29,1594610,0.07196620000000001,2.8400000000000003e-05
2,5,18000,3601,0,0,0,0,0,303,18935,0,0,47,1298918,0.09773899999999999,3.2200000000000003e-05
3,5,18000,3601,0,0,0,0,0,0,0,3,18617,59,1708109,0.0779658,2.94e-05
2,5,19000,3801,0,0,0,0,0,458,20001,0,0,103,1362524,0.10492520000000001,0.0001104
3,5,19000,3801,0,0,0,0,0,0,0,3,19644,80,1825545,0.0853756,9.58e-05
2,5,20000,4001,0,0,0,0,0,613,21052,0,0,129,1455922,0.11191339999999998,5.300000000000001e-05
3,5,20000,4001,0,0,0,0,0,0,0,3,20665,20,1939840,0.10548779999999999,3.74e-05
2,5,21000,4201,0,0,0,0,0,906,22130,0,0,151,1508662,0.1451246,2.94e-05
3,5,21000,4201,0,0,0,0,0,0,0,3,21734,108,2046199,0.10025200000000001,2.72e-05
2,5,22000,4401,0,0,0,0,0,1299,23184,0,0,141,1591116,0.12850460000000002,3.06e-05
3,5,22000,4401,0,0,0,0,0,0,0,3,22737,94,2176908,0.10534639999999999,4.62e-05
2,5,23000,4601,0,0,0,0,0,1677,24211,0,0,229,1662653,0.1483514,2.9199999999999998e-05
3,5,23000,4601,0,0,0,0,0,0,0,34,23806,66,2271978,0.11366659999999999,4e-05
2,5,24000,4801,0,0,0,0,0,1959,25244,0,0,175,1728454,0.15209880000000003,3.2200000000000003e-05
3,5,24000,4801,0,0,0,0,0,0,0,19,24803,57,2418489,0.1338978,2.72e-05
2,5,25000,5001,0,0,0,0,0,2390,26295,0,0,105,1838078,0.1776582,3.42e-05
3,5,25000,5001,0,0,0,0,0,0,0,164,25845,49,2475844,0.128671,2.6399999999999998e-05
2,5,26000,5201,0,0,0,0,0,2769,27352,0,0,93,1877780,0.2000192,2.8800000000000002e-05
3,5,26000,5201,0,0,0,0,0,0,0,327,26917,45,2554190,0.13499719999999998,2.5600000000000006e-05
2,5,27000,5401,0,0,0,0,0,3231,28385,0,0,201,1935699,0.1869464,2.8800000000000002e-05
3,5,27000,5401,0,0,0,0,0,0,0,279,27914,46,2747849,0.1402022,3.04e-05
2,5,28000,5601,0,0,0,0,0,3679,29460,0,0,215,2034551,0.1715422,3.36e-05
3,5,28000,5601,0,0,0,0,0,0,0,454,28908,94,2745388,0.1473402,3.44e-05
2,5,29000,5801,0,0,0,0,0,4195,30502,0,0,27,2141422,0.1767298,3.08e-05
3,5,29000,5801,0,0,0,0,0,0,0,607,29962,13,2870466,0.15297719999999998,2.5799999999999997e-05
2,5,30000,6001,0,0,0,0,0,4500,31535,0,0,203,2206099,0.1834302,4.92e-05
3,5,30000,6001,0,0,0,0,0,0,0,996,31070,44,2970738,0.15917680000000003,2.9599999999999998e-05
2,5,31000,6201,0,0,0,0,0,5157,32604,0,0,127,2267945,0.1895866,4.38e-05
3,5,31000,6201,0,0,0,0,0,0,0,1227,32055,76,3107512,0.1669744,2.86e-05
2,5,32000,6401,0,0,0,0,0,5588,33664,0,0,63,2351109,0.1967854,3.12e-05
3,5,32000,6401,0,0,0,0,0,0,0,1486,33136,103,3229303,0.173409,2.6200000000000003e-05
2,5,33000,6601,0,0,0,0,0,6156,34748,0,0,79,2405097,0.2037752,2.9199999999999998e-05
3,5,33000,6601,0,0,0,0,0,0,0,2006,34109,67,3290927,0.1805452,3.2200000000000003e-05
2,5,34000,6801,0,0,0,0,0,6621,35763,0,0,183,2512010,0.2113172,2.9e-05
3,5,34000,6801,0,0,0,0,0,0,0,2022,35163,50,3383059,0.19358560000000002,2.76e-05
2,5,35000,7001,0,0,0,0,0,7282,36907,0,0,129,2611585,0.21693219999999996,2.7800000000000005e-05
3,5,35000,7001,0,0,0,0,0,0,0,2571,36178,112,3525602,0.19170340000000002,2.8399999999999996e-05
2,5,36000,7201,0,0,0,0,0,7704,37874,0,0,135,2697039,0.22367980000000004,2.94e-05
3,5,36000,7201,0,0,0,0,0,0,0,2928,37211,69,3656373,0.19890400000000003,2.8400000000000003e-05
2,5,37000,7401,0,0,0,0,0,8254,38907,0,0,31,2749114,0.22942359999999998,3.8199999999999993e-05
3,5,37000,7401,0,0,0,0,0,0,0,2940,38280,50,3763416,0.20526019999999998,2.6599999999999996e-05
2,5,38000,7601,0,0,0,0,0,8985,39997,0,0,81,2840450,0.2366738,3.12e-05
3,5,38000,7601,0,0,0,0,0,0,0,3520,39280,44,3935066,0.21249900000000005,2.82e-05
2,5,39000,7801,0,0,0,0,0,9177,41033,0,0,77,2945935,0.24525519999999998,3.34e-05
3,5,39000,7801,0,0,0,0,0,0,0,3689,40322,84,4059422,0.21933280000000002,3.76e-05
2,5,40000,8001,0,0,0,0,0,9879,42111,0,0,119,3024081,0.2548324,2.7799999999999998e-05
3,5,40000,8001,0,0,0,0,0,0,0,4051,41343,18,4108415,0.22650540000000002,3.04e-05
2,5,41000,8201,0,0,0,0,0,10551,43114,0,0,147,3093481,0.2607038,3.2200000000000003e-05
3,5,41000,8201,0,0,0,0,0,0,0,4338,42397,39,4249458,0.23194779999999998,2.8400000000000003e-05
2,5,42000,8401,0,0,0,0,0,11225,44204,0,0,63,3157421,0.2678588,2.94e-05
3,5,42000,8401,0,0,0,0,0,0,0,4690,43448,59,4384619,0.240705,2.8400000000000003e-05
2,5,43000,8601,0,0,0,0,0,11436,45258,0,0,117,3230171,0.2764138,3.4e-05
3,5,43000,8601,0,0,0,0,0,0,0,4758,44481,75,4486538,0.2469594,2.8399999999999996e-05
